statusId,sensorName,value,timestamp
4,accelerometer-kx023,"[-0.19153613,3.9552212,9.126697]",1560899756121
4,accelerometer-kx023,"[-0.33518824,4.0222588,9.346964]",1560899756125
4,accelerometer-kx023,"[-0.4213795,3.9360676,9.500193]",1560899756130
4,accelerometer-kx023,"[-0.4309563,3.9456444,9.548077]",1560899756136
4,accelerometer-kx023,"[-0.45968673,3.86903,9.662998]",1560899756141
4,accelerometer-kx023,"[-0.38307226,3.8594532,9.739613]",1560899756146
4,accelerometer-kx023,"[-0.38307226,3.7924154,9.80665]",1560899756151
4,accelerometer-kx023,"[-0.34476504,3.8115692,9.615114]",1560899756156
4,accelerometer-kx023,"[-0.2777274,3.7732618,9.423578]",1560899756160
4,accelerometer-kx023,"[-0.23942018,3.86903,9.184157]",1560899756166
4,accelerometer-kx023,"[-0.2681506,3.8786068,8.820239]",1560899756171
4,accelerometer-kx023,"[-0.25857377,3.9360676,8.63828]",1560899756176
4,accelerometer-kx023,"[-0.33518824,3.9073372,8.475474]",1560899756181
4,accelerometer-kx023,"[-0.30645782,3.8881836,8.39886]",1560899756186
4,accelerometer-kx023,"[-0.2777274,3.7924154,8.312668]",1560899756191
4,accelerometer-kx023,"[-0.19153613,3.6774938,8.379706]",1560899756195
