statusId,sensorName,value,timestamp
61392,8,orientation,"[121.04,-23.92,-29.06]",1560901591129
61396,8,orientation,"[121.579994,-22.71,-29.74]",1560901591139
61400,8,orientation,"[122.18,-21.39,-30.429998]",1560901591149
61404,8,orientation,"[122.85,-19.99,-31.099998]",1560901591159
61408,8,orientation,"[123.49,-18.55,-31.779999]",1560901591169
61412,8,orientation,"[124.13,-17.109999,-32.44]",1560901591179
61416,8,orientation,"[124.77,-15.639999,-33.079998]",1560901591189
61420,8,orientation,"[125.43,-14.08,-33.8]",1560901591199
61424,8,orientation,"[126.229996,-12.41,-34.44]",1560901591209
61428,8,orientation,"[127.149994,-10.599999,-35.09]",1560901591219
61432,8,orientation,"[127.99,-8.69,-35.91]",1560901591229
61436,8,orientation,"[129.01,-6.6099997,-36.67]",1560901591239
61440,8,orientation,"[130.61,-4.35,-36.93]",1560901591249
61444,8,orientation,"[131.66,-2.31,-37.38]",1560901591259
61448,8,orientation,"[132.78,-0.049999997,-38.0]",1560901591269
61452,8,orientation,"[133.93,2.28,-38.57]",1560901591279
61456,8,orientation,"[135.19,4.7,-39.04]",1560901591289
61460,8,orientation,"[136.54,7.22,-39.489998]",1560901591299
61464,8,orientation,"[138.09999,9.889999,-39.87]",1560901591309
61468,8,orientation,"[139.58,12.57,-40.27]",1560901591319
61472,8,orientation,"[141.02,15.2,-40.61]",1560901591329
61476,8,orientation,"[142.34999,17.77,-40.89]",1560901591338
61480,8,orientation,"[143.69,20.21,-41.01]",1560901591349
61484,8,orientation,"[145.09,22.57,-40.879997]",1560901591359
61488,8,orientation,"[146.5,24.97,-40.719997]",1560901591369
61492,8,orientation,"[147.81,27.439999,-40.719997]",1560901591379
61496,8,orientation,"[149.02,29.859999,-40.71]",1560901591389
61500,8,orientation,"[150.09999,32.21,-40.7]",1560901591399
61504,8,orientation,"[151.0,34.37,-40.62]",1560901591409
61508,8,orientation,"[152.01999,36.55,-40.43]",1560901591419
61512,8,orientation,"[153.0,38.64,-40.14]",1560901591429
61516,8,orientation,"[154.20999,40.739998,-39.649998]",1560901591439
61520,8,orientation,"[155.3,42.7,-39.12]",1560901591449
61524,8,orientation,"[156.09,44.73,-38.87]",1560901591459
61528,8,orientation,"[156.56999,46.71,-38.809998]",1560901591469
61532,8,orientation,"[156.72,48.27,-38.629997]",1560901591479
61536,8,orientation,"[156.45,50.02,-38.91]",1560901591489
61540,8,orientation,"[156.87999,53.19,-39.76]",1560901591499
61545,8,orientation,"[157.72,56.37,-40.25]",1560901591509
61548,8,orientation,"[158.39,58.989998,-40.45]",1560901591519
61552,8,orientation,"[158.70999,61.829998,-41.09]",1560901591529
61556,8,orientation,"[159.73,65.189995,-41.57]",1560901591539
61560,8,orientation,"[161.20999,68.61,-41.68]",1560901591549
61564,8,orientation,"[162.37,71.619995,-41.7]",1560901591559
61568,8,orientation,"[163.37,74.06,-41.39]",1560901591569
61572,8,orientation,"[164.15,75.799995,-40.76]",1560901591579
61576,8,orientation,"[164.48,77.15,-40.239998]",1560901591589
61580,8,orientation,"[164.7,78.63,-39.93]",1560901591599
61584,8,orientation,"[164.79,80.22,-39.829998]",1560901591609
61588,8,orientation,"[164.87,82.13,-40.0]",1560901591619
61592,8,orientation,"[164.87999,83.939995,-40.219997]",1560901591629
61596,8,orientation,"[164.84999,85.68,-40.45]",1560901591639
61600,8,orientation,"[165.08,87.259995,-40.42]",1560901591649
61604,8,orientation,"[165.31,88.619995,-40.28]",1560901591659
61608,8,orientation,"[165.48,89.79,-40.1]",1560901591669
61612,8,orientation,"[165.68,90.9,-39.93]",1560901591679
61616,8,orientation,"[165.72,91.9,-39.89]",1560901591689
61620,8,orientation,"[165.62999,92.759995,-39.92]",1560901591699
61624,8,orientation,"[165.59,93.47,-39.879997]",1560901591709
61628,8,orientation,"[165.72,94.13,-39.719997]",1560901591719
61632,8,orientation,"[165.98,94.799995,-39.54]",1560901591729
61636,8,orientation,"[166.36,95.45,-39.28]",1560901591739
61640,8,orientation,"[166.53,95.82,-39.079998]",1560901591749
61644,8,orientation,"[166.01,95.63,-39.12]",1560901591758
61648,8,orientation,"[165.86,95.7,-39.07]",1560901591769
61652,8,orientation,"[166.09999,95.689995,-38.7]",1560901591779
61656,8,orientation,"[166.20999,95.57,-38.379997]",1560901591789
61660,8,orientation,"[166.33,95.59,-38.21]",1560901591799
61664,8,orientation,"[166.59,95.759995,-38.05]",1560901591809
61668,8,orientation,"[166.94,96.25,-38.079998]",1560901591819
61672,8,orientation,"[167.31999,97.06,-38.29]",1560901591829
61676,8,orientation,"[167.76999,97.81,-38.39]",1560901591839
61680,8,orientation,"[167.83,98.13,-38.54]",1560901591848
61684,8,orientation,"[167.66,98.09,-38.649998]",1560901591859
61688,8,orientation,"[167.25,97.799995,-38.809998]",1560901591869
61692,8,orientation,"[166.43,96.799995,-38.76]",1560901591879
61696,8,orientation,"[165.79,95.799995,-38.57]",1560901591888
61700,8,orientation,"[164.93,94.78,-38.52]",1560901591899
61704,8,orientation,"[164.28,94.04,-38.48]",1560901591909
61708,8,orientation,"[163.7,93.49,-38.52]",1560901591919
61712,8,orientation,"[163.15,93.009995,-38.559998]",1560901591929
61716,8,orientation,"[162.73999,92.63,-38.57]",1560901591939
61720,8,orientation,"[162.34999,92.27,-38.55]",1560901591949
61724,8,orientation,"[161.9,91.799995,-38.5]",1560901591959
61728,8,orientation,"[161.34999,91.229996,-38.46]",1560901591969
61732,8,orientation,"[160.76999,90.63,-38.399998]",1560901591979
61736,8,orientation,"[160.28,90.02,-38.26]",1560901591988
61740,8,orientation,"[159.84,89.47,-38.11]",1560901591999
61749,8,orientation,"[159.62999,89.07,-37.91]",1560901592009
61750,8,orientation,"[159.14,88.61,-37.84]",1560901592019
61752,8,orientation,"[158.68,88.259995,-37.85]",1560901592029
61756,8,orientation,"[158.3,87.979996,-37.86]",1560901592039
61760,8,orientation,"[157.95999,87.71,-37.86]",1560901592048
61764,8,orientation,"[157.78,87.46,-37.78]",1560901592059
61768,8,orientation,"[157.62999,87.15,-37.64]",1560901592069
61772,8,orientation,"[157.61,86.89,-37.469997]",1560901592079
61776,8,orientation,"[157.68,86.79,-37.38]",1560901592089
61780,8,orientation,"[157.81,86.689995,-37.25]",1560901592099
61784,8,orientation,"[158.01,86.65,-37.13]",1560901592109
61788,8,orientation,"[157.92,86.22,-36.91]",1560901592119
61792,8,orientation,"[158.01,86.159996,-36.85]",1560901592129
61796,8,orientation,"[157.9,86.0,-36.87]",1560901592139
61800,8,orientation,"[157.86,85.95,-36.93]",1560901592149
61804,8,orientation,"[157.76999,85.89,-37.02]",1560901592159
61808,8,orientation,"[157.56999,85.799995,-37.14]",1560901592169
61812,8,orientation,"[157.4,85.77,-37.3]",1560901592179
61816,8,orientation,"[157.31999,85.78,-37.45]",1560901592189
61820,8,orientation,"[157.37999,85.88,-37.57]",1560901592199
61824,8,orientation,"[157.45,85.95,-37.66]",1560901592209
61828,8,orientation,"[157.45999,85.909996,-37.71]",1560901592218
61832,8,orientation,"[157.23999,85.689995,-37.809998]",1560901592229
61836,8,orientation,"[156.59,85.159996,-37.98]",1560901592239
61840,8,orientation,"[155.58,84.32,-38.17]",1560901592249
61844,8,orientation,"[154.17,83.34,-38.5]",1560901592259
61848,8,orientation,"[152.89,82.58,-38.95]",1560901592269
61852,8,orientation,"[152.26999,82.189995,-39.29]",1560901592278
61856,8,orientation,"[152.16,82.06,-39.53]",1560901592289
61860,8,orientation,"[152.58,82.13,-39.62]",1560901592299
61864,8,orientation,"[152.76999,82.08,-39.8]",1560901592309
61868,8,orientation,"[152.56999,81.72,-40.059998]",1560901592319
61872,8,orientation,"[151.93,81.049995,-40.43]",1560901592329
61876,8,orientation,"[151.14,80.189995,-40.809998]",1560901592339
61880,8,orientation,"[150.67,79.31,-41.0]",1560901592349
61884,8,orientation,"[150.29,78.409996,-41.17]",1560901592359
61888,8,orientation,"[149.9,77.49,-41.379997]",1560901592369
61892,8,orientation,"[149.05,76.21,-41.68]",1560901592379
61896,8,orientation,"[148.09,74.78,-41.969997]",1560901592389
61900,8,orientation,"[147.44,73.45,-42.2]",1560901592398
61904,8,orientation,"[146.92,72.11,-42.399998]",1560901592409
61908,8,orientation,"[146.48,71.04,-42.879997]",1560901592419
61912,8,orientation,"[145.8,69.939995,-43.579998]",1560901592429
61916,8,orientation,"[144.29,68.14,-44.28]",1560901592439
61920,8,orientation,"[141.92,65.46,-44.78]",1560901592449
61924,8,orientation,"[139.98,62.94,-45.14]",1560901592459
61928,8,orientation,"[138.15,60.289997,-45.28]",1560901592468
61932,8,orientation,"[137.09999,58.02,-45.25]",1560901592479
61936,8,orientation,"[136.83,56.17,-45.14]",1560901592489
61940,8,orientation,"[136.08,54.21,-45.37]",1560901592499
61945,8,orientation,"[136.8,52.989998,-45.35]",1560901592509
61948,8,orientation,"[136.77,51.09,-45.149998]",1560901592519
61952,8,orientation,"[135.4,48.36,-45.07]",1560901592529
61956,8,orientation,"[133.01,45.16,-45.309998]",1560901592538
61960,8,orientation,"[129.84,41.41,-45.42]",1560901592549
61964,8,orientation,"[126.799995,37.67,-45.289997]",1560901592559
61968,8,orientation,"[125.04,34.43,-44.649998]",1560901592569
61972,8,orientation,"[123.28,31.3,-44.129997]",1560901592579
61976,8,orientation,"[121.2,28.019999,-43.51]",1560901592589
61980,8,orientation,"[118.32,24.38,-42.969997]",1560901592599
61984,8,orientation,"[114.009995,20.369999,-43.03]",1560901592609
61988,8,orientation,"[111.119995,17.029999,-42.879997]",1560901592619
61992,8,orientation,"[109.92,14.44,-42.399998]",1560901592629
61996,8,orientation,"[109.45,12.009999,-41.329998]",1560901592639
62000,8,orientation,"[108.88,9.65,-40.48]",1560901592649
62004,8,orientation,"[107.899994,7.23,-39.87]",1560901592659
62008,8,orientation,"[107.54,5.0499997,-39.02]",1560901592669
62012,8,orientation,"[107.649994,3.03,-37.96]",1560901592679
62016,8,orientation,"[107.939995,1.1,-36.89]",1560901592689
62020,8,orientation,"[107.82,-0.93,-36.04]",1560901592699
62024,8,orientation,"[107.7,-2.96,-35.2]",1560901592709
62028,8,orientation,"[106.649994,-5.25,-34.63]",1560901592718
62032,8,orientation,"[105.49,-7.5699997,-34.079998]",1560901592729
62036,8,orientation,"[104.479996,-9.79,-33.57]",1560901592739
62040,8,orientation,"[103.63,-12.0,-32.8]",1560901592749
62044,8,orientation,"[103.009995,-14.049999,-32.07]",1560901592759
62048,8,orientation,"[102.56,-16.039999,-31.14]",1560901592769
62052,8,orientation,"[102.939995,-17.65,-30.16]",1560901592779
62056,8,orientation,"[104.049995,-18.93,-29.179998]",1560901592789
62060,8,orientation,"[104.95,-20.199999,-28.41]",1560901592799
62064,8,orientation,"[105.149994,-21.689999,-27.699999]",1560901592809
62068,8,orientation,"[104.259995,-23.57,-27.099998]",1560901592818
62072,8,orientation,"[103.759995,-25.24,-26.449999]",1560901592829
62076,8,orientation,"[103.79,-26.619999,-25.949999]",1560901592839
62080,8,orientation,"[104.36,-27.65,-25.58]",1560901592849
62084,8,orientation,"[106.079994,-28.189999,-24.96]",1560901592859
62088,8,orientation,"[107.27,-28.92,-24.22]",1560901592869
62092,8,orientation,"[108.29,-29.56,-23.859999]",1560901592879
62096,8,orientation,"[108.759995,-30.21,-24.05]",1560901592889
62100,8,orientation,"[109.299995,-30.789999,-24.109999]",1560901592899
62104,8,orientation,"[110.049995,-31.25,-24.029999]",1560901592909
62108,8,orientation,"[110.74,-31.689999,-23.859999]",1560901592919
62112,8,orientation,"[111.399994,-32.07,-23.76]",1560901592928
62116,8,orientation,"[111.84,-32.44,-23.789999]",1560901592939
62120,8,orientation,"[112.299995,-32.68,-23.89]",1560901592949
62124,8,orientation,"[112.74,-32.86,-24.0]",1560901592959
62128,8,orientation,"[113.45,-32.829998,-24.07]",1560901592969
62132,8,orientation,"[114.119995,-32.77,-24.1]",1560901592979
62136,8,orientation,"[114.659996,-32.76,-24.0]",1560901592989
62140,8,orientation,"[115.149994,-32.73,-23.869999]",1560901592999
62149,8,orientation,"[115.729996,-32.579998,-23.76]",1560901593009
62150,8,orientation,"[116.21,-32.3,-23.88]",1560901593019
62152,8,orientation,"[116.43,-32.13,-24.019999]",1560901593029
62156,8,orientation,"[116.59,-31.9,-24.22]",1560901593038
62160,8,orientation,"[116.899994,-31.46,-24.51]",1560901593049
62164,8,orientation,"[117.52,-30.73,-24.93]",1560901593059
62168,8,orientation,"[118.259995,-29.779999,-25.49]",1560901593069
62172,8,orientation,"[119.049995,-28.67,-26.16]",1560901593079
62176,8,orientation,"[119.85,-27.46,-26.84]",1560901593089
62180,8,orientation,"[120.54,-26.26,-27.599998]",1560901593099
62184,8,orientation,"[121.1,-25.1,-28.279999]",1560901593109
62188,8,orientation,"[121.67,-23.869999,-28.939999]",1560901593119
62192,8,orientation,"[122.11,-22.65,-29.619999]",1560901593129
62196,8,orientation,"[122.479996,-21.439999,-30.26]",1560901593139
62200,8,orientation,"[122.89,-20.189999,-30.849998]",1560901593149
62204,8,orientation,"[123.259995,-18.92,-31.439999]",1560901593159
62208,8,orientation,"[123.649994,-17.56,-32.04]",1560901593169
62212,8,orientation,"[124.119995,-16.07,-32.69]",1560901593179
62216,8,orientation,"[124.74,-14.41,-33.37]",1560901593188
62220,8,orientation,"[125.479996,-12.62,-34.05]",1560901593199
62224,8,orientation,"[126.229996,-10.76,-34.77]",1560901593209
62228,8,orientation,"[127.17,-8.71,-35.44]",1560901593219
62232,8,orientation,"[128.15,-6.6099997,-36.05]",1560901593229
62236,8,orientation,"[129.12,-4.47,-36.66]",1560901593239
62240,8,orientation,"[130.14,-2.23,-37.27]",1560901593249
62244,8,orientation,"[131.19,0.17999999,-38.03]",1560901593258
62248,8,orientation,"[132.59,2.75,-38.629997]",1560901593269
62252,8,orientation,"[134.12,5.31,-38.95]",1560901593279
62256,8,orientation,"[135.48,8.0,-39.579998]",1560901593289
62260,8,orientation,"[136.92,10.75,-40.16]",1560901593299
62264,8,orientation,"[138.34999,13.46,-40.59]",1560901593309
62268,8,orientation,"[139.59,15.99,-40.879997]",1560901593319
62272,8,orientation,"[140.64,18.359999,-41.129997]",1560901593329
62276,8,orientation,"[141.68,20.65,-41.239998]",1560901593339
62280,8,orientation,"[142.87999,22.92,-41.12]",1560901593349
62284,8,orientation,"[144.19,25.26,-40.92]",1560901593359
62288,8,orientation,"[145.41,27.66,-40.829998]",1560901593369
62292,8,orientation,"[146.68,30.109999,-40.719997]",1560901593379
62296,8,orientation,"[148.14,32.559998,-40.43]",1560901593389
62300,8,orientation,"[149.81999,35.079998,-40.03]",1560901593399
62304,8,orientation,"[151.66,37.67,-39.53]",1560901593409
62308,8,orientation,"[153.45999,40.18,-38.96]",1560901593419
62312,8,orientation,"[155.12,42.62,-38.41]",1560901593429
62316,8,orientation,"[156.59,45.16,-38.1]",1560901593439
62320,8,orientation,"[157.33,47.43,-38.09]",1560901593449
62324,8,orientation,"[157.56,49.26,-38.07]",1560901593459
62328,8,orientation,"[157.26999,51.059998,-38.39]",1560901593469
62332,8,orientation,"[156.92,53.329998,-39.079998]",1560901593479
62336,8,orientation,"[156.72,55.87,-39.84]",1560901593489
62340,8,orientation,"[156.62,58.76,-40.78]",1560901593499
62345,8,orientation,"[157.28,61.55,-41.03]",1560901593508
62348,8,orientation,"[157.79,64.5,-41.48]",1560901593519
62352,8,orientation,"[158.76999,67.54,-41.61]",1560901593529
62356,8,orientation,"[159.14,69.729996,-41.53]",1560901593539
62360,8,orientation,"[159.84999,71.439995,-40.77]",1560901593549
62364,8,orientation,"[160.45999,73.25,-40.239998]",1560901593559
62368,8,orientation,"[161.86,76.17,-40.01]",1560901593569
62372,8,orientation,"[163.62999,79.54,-39.84]",1560901593578
62376,8,orientation,"[165.31,83.08,-39.829998]",1560901593589
62380,8,orientation,"[166.41,86.18,-40.0]",1560901593599
62384,8,orientation,"[167.16,88.67,-40.079998]",1560901593609
62388,8,orientation,"[167.3,90.2,-40.059998]",1560901593618
62392,8,orientation,"[167.09999,91.15,-39.98]",1560901593629
62396,8,orientation,"[166.72,91.92,-39.969997]",1560901593639
62400,8,orientation,"[166.01999,92.57,-40.16]",1560901593649
62404,8,orientation,"[165.08,93.13,-40.559998]",1560901593659
62408,8,orientation,"[164.3,93.82,-40.989998]",1560901593669
62412,8,orientation,"[163.53,94.32,-41.34]",1560901593678
62416,8,orientation,"[162.66,94.52,-41.559998]",1560901593689
62420,8,orientation,"[162.39,94.909996,-41.51]",1560901593699
62424,8,orientation,"[162.65,95.53,-41.27]",1560901593709
62428,8,orientation,"[163.22,96.159996,-40.87]",1560901593719
62432,8,orientation,"[163.59,96.36,-40.37]",1560901593729
62436,8,orientation,"[163.95999,96.45,-39.87]",1560901593738
62440,8,orientation,"[164.59999,96.6,-39.26]",1560901593749
62444,8,orientation,"[165.3,97.14,-38.93]",1560901593759
62448,8,orientation,"[166.28,97.82,-38.52]",1560901593769
62452,8,orientation,"[167.73999,99.07,-38.11]",1560901593779
62456,8,orientation,"[169.11,100.15,-37.66]",1560901593789
62460,8,orientation,"[170.09999,101.49,-37.73]",1560901593799
62464,8,orientation,"[170.31999,102.079994,-37.94]",1560901593809
62468,8,orientation,"[169.0,100.84,-38.23]",1560901593819
62472,8,orientation,"[166.83,98.71,-38.579998]",1560901593829
62476,8,orientation,"[164.42,96.28,-38.809998]",1560901593839
62480,8,orientation,"[162.48999,94.27,-38.87]",1560901593849
62484,8,orientation,"[160.9,92.619995,-38.84]",1560901593859
62488,8,orientation,"[160.0,91.95,-38.98]",1560901593869
62492,8,orientation,"[159.58,91.77,-39.09]",1560901593879
62496,8,orientation,"[159.37999,91.67,-39.11]",1560901593889
62500,8,orientation,"[159.62999,91.689995,-38.899998]",1560901593899
62504,8,orientation,"[159.95,91.68,-38.62]",1560901593909
62508,8,orientation,"[159.87,91.43,-38.44]",1560901593919
62512,8,orientation,"[159.59999,91.119995,-38.37]",1560901593929
62516,8,orientation,"[159.26999,90.729996,-38.3]",1560901593939
62520,8,orientation,"[158.78,90.02,-38.079998]",1560901593949
62524,8,orientation,"[158.39,89.59,-38.02]",1560901593959
62528,8,orientation,"[157.86,89.14,-38.03]",1560901593968
62532,8,orientation,"[157.31999,88.64,-38.02]",1560901593979
62536,8,orientation,"[156.95,88.42,-38.11]",1560901593989
62540,8,orientation,"[156.81999,88.32,-38.14]",1560901593999
62546,8,orientation,"[157.06999,88.36,-38.03]",1560901594009
62547,8,orientation,"[157.41,88.42,-37.89]",1560901594018
62552,8,orientation,"[157.66,88.46,-37.8]",1560901594029
62556,8,orientation,"[157.89,88.56,-37.79]",1560901594039
62560,8,orientation,"[158.06,88.64,-37.82]",1560901594049
62564,8,orientation,"[158.23999,88.759995,-37.86]",1560901594059
62568,8,orientation,"[158.42,88.939995,-37.989998]",1560901594069
62572,8,orientation,"[158.37999,88.93,-38.149998]",1560901594079
62576,8,orientation,"[158.20999,88.79,-38.29]",1560901594089
62580,8,orientation,"[158.09999,88.659996,-38.399998]",1560901594099
62584,8,orientation,"[157.98999,88.79,-38.719997]",1560901594109
62588,8,orientation,"[157.67,88.65,-38.989998]",1560901594119
62592,8,orientation,"[157.26,88.46,-39.32]",1560901594129
